Date,Last_Price
1998/10/13,61.22
1998/10/14,62.3245
1998/10/15,65.1899
1998/10/16,64.9213
1998/10/19,66.563
1998/10/20,65.8466
1998/10/21,68.145
1998/10/22,67.7271
1998/10/23,67.6077
1998/10/26,68.3241
1998/10/27,68.9509
1998/10/28,69.8165
1998/10/29,71.0403
1998/10/30,70.9209
1998/11/2,70.8612
1998/11/3,70.3836
1998/11/4,70.6224
1998/11/5,71.1597
1998/11/6,71.6075
1998/11/9,72.294
1998/11/10,74.5028
1998/11/11,75.0401
1998/11/12,75.3983
1998/11/13,75.1893
1998/11/16,76.1146
1998/11/17,75.458
1998/11/18,75.9355
1998/11/19,75.7266
1998/11/20,76.4728
1998/11/23,79.5472
1998/11/24,78.9204
1998/11/25,79.6368
1998/11/27,81.1889
1998/11/30,78.8607
1998/12/1,81.1292
1998/12/2,79.9651
1998/12/3,78.0847
1998/12/4,78.4428
1998/12/7,79.8457
1998/12/8,80.3233
1998/12/9,80.9203
1998/12/10,78.801
1998/12/11,80.2338
1998/12/14,77.7862
1998/12/15,78.801
1998/12/16,78.5025
1998/12/17,79.3085
1998/12/18,81.9352
1998/12/21,84.2335
1998/12/22,87.0393
1998/12/23,88.3527
1998/12/24,89.7556
1998/12/28,90.3824
1998/12/29,89.3675
1998/12/30,89.1884
1998/12/31,88.0542
1999/1/4,87.3975
1999/1/5,90.5615
1999/1/6,90.1436
1999/1/7,90.8301
1999/1/8,89.5765
1999/1/11,90.3824
1999/1/12,88.3825
1999/1/13,88.5915
1999/1/14,86.2633
1999/1/15,88.3228
1999/1/19,91.8151
1999/1/20,92.8897
1999/1/21,94.0837
1999/1/22,85.8454
1999/1/25,86.9199
1999/1/26,88.6512
1999/1/27,85.1588
1999/1/28,85.3379
1999/1/29,87.5169
1999/2/1,85.8454
1999/2/2,84.4126
1999/2/3,83.6962
1999/2/4,80.98
1999/2/5,79.2786
1999/2/8,79.7562
1999/2/9,77.7265
1999/2/10,80.6517
1999/2/11,85.2484
1999/2/12,82.5023
1999/2/16,82.3829
1999/2/17,81.4277
1999/2/18,83.2187
1999/2/19,81.965
1999/2/22,84.9797
1999/2/23,84.5022
1999/2/24,82.9799
1999/2/25,82.9202
1999/2/26,81.0695
1999/3/1,80.4129
1999/3/2,80.1144
1999/3/3,79.6368
1999/3/4,81.6665
1999/3/5,85.1887
1999/3/8,85.4275
1999/3/9,87.0095
1999/3/10,86.6811
1999/3/11,87.3378
1999/3/12,85.0096
1999/3/15,86.9199
1999/3/16,86.4423
1999/3/17,85.0394
1999/3/18,84.8305
1999/3/19,80.5024
1999/3/22,79.7562
1999/3/23,78.9801
1999/3/24,80.9501
1999/3/25,81.8158
1999/3/26,82.3232
1999/3/29,84.9499
1999/3/30,85.2782
1999/3/31,84.6514
1999/4/1,84.532
1999/4/5,87.8452
1999/4/6,87.3975
1999/4/7,89.069
1999/4/8,89.3078
1999/4/9,88.9795
1999/4/12,87.6064
1999/4/13,85.9648
1999/4/14,85.6663
1999/4/15,84.8902
1999/4/16,81.368
1999/4/19,79.6368
1999/4/20,81.0695
1999/4/21,82.0844
1999/4/22,92.8897
1999/4/23,95.397
1999/4/26,100.2325
1999/4/27,101.2474
1999/4/28,97.9043
1999/4/29,97.8148
1999/4/30,99.9042
1999/5/3,101.3668
1999/5/4,101.2474
1999/5/5,101.3071
1999/5/6,99.934
1999/5/7,103.7547
1999/5/10,104.4114
1999/5/11,105.5456
1999/5/12,107.6947
1999/5/13,117.4852
1999/5/14,114.2615
1999/5/17,113.4257
1999/5/18,113.9033
1999/5/19,112.6497
1999/5/20,111.2169
1999/5/21,110.023
1999/5/24,106.859
1999/5/25,105.6352
1999/5/26,112.8288
1999/5/27,110.799
1999/5/28,110.799
1999/6/1,106.9784
1999/6/2,108.6499
1999/6/3,107.8738
1999/6/4,110.799
1999/6/7,115.0973
1999/6/8,111.396
1999/6/9,111.7542
1999/6/10,110.0826
1999/6/11,109.1872
1999/6/14,110.3214
1999/6/15,110.6796
1999/6/16,115.2764
1999/6/17,114.7988
1999/6/18,115.3361
1999/6/21,119.1567
1999/6/22,117.8434
1999/6/23,117.4255
1999/6/24,117.0673
1999/6/25,117.6046
1999/6/28,117.0673
1999/6/29,119.0373
1999/6/30,123.4549
1999/7/1,125.1265
1999/7/2,126.3204
1999/7/6,125.1265
1999/7/7,126.8577
1999/7/8,127.992
1999/7/9,131.2157
1999/7/12,131.6335
1999/7/13,131.6932
1999/7/14,131.0963
1999/7/15,130.2008
1999/7/16,130.1411
1999/7/19,128.589
1999/7/20,122.4998
1999/7/21,123.2162
1999/7/22,118.3209
1999/7/23,119.2164
1999/7/26,117.4852
1999/7/27,120.5895
1999/7/28,122.6192
1999/7/29,119.7537
1999/7/30,120.0522
1999/8/2,116.7688
1999/8/3,114.0227
1999/8/4,113.1869
1999/8/5,117.6643
1999/8/6,117.9628
1999/8/9,116.7091
1999/8/10,113.963
1999/8/11,117.7837
1999/8/12,115.6942
1999/8/13,117.8434
1999/8/16,121.664
1999/8/17,122.7386
1999/8/18,118.3209
1999/8/19,117.4255
1999/8/20,116.2912
1999/8/23,118.8582
1999/8/24,116.53
1999/8/25,116.8882
1999/8/26,117.4255
1999/8/27,118.4403
1999/8/30,117.6643
1999/8/31,118.9776
1999/9/1,121.5446
1999/9/2,120.2313
1999/9/3,123.0818
1999/9/7,126.0816
1999/9/8,124.8877
1999/9/9,128.7083
1999/9/10,128.9471
1999/9/13,126.4398
1999/9/14,127.3353
1999/9/15,126.0219
1999/9/16,124.1713
1999/9/17,119.7537
1999/9/20,124.2907
1999/9/21,121.4252
1999/9/22,119.5746
1999/9/23,116.53
1999/9/24,119.3955
1999/9/27,117.4852
1999/9/28,117.9628
1999/9/29,114.6794
1999/9/30,115.5748
1999/10/1,112.4706
1999/10/4,114.5003
1999/10/5,116.53
1999/10/6,113.8436
1999/10/7,111.1572
1999/10/8,108.4111
1999/10/11,109.1275
1999/10/12,105.068
1999/10/13,100.3519
1999/10/14,102.2025
1999/10/15,103.0383
1999/10/18,102.2025
1999/10/19,102.3219
1999/10/20,102.2025
1999/10/21,86.9199
1999/10/22,89.7257
1999/10/25,89.666
1999/10/26,91.2182
1999/10/27,88.8303
1999/10/28,90.6809
1999/10/29,93.8449
1999/11/1,92.4121
1999/11/2,90.5615
1999/11/3,90.1436
1999/11/4,87.4572
1999/11/5,86.2036
1999/11/8,89.7257
1999/11/9,89.4272
1999/11/10,92.6509
1999/11/11,90.7406
1999/11/12,91.5763
1999/11/15,89.8451
1999/11/16,90.3824
1999/11/17,89.069
1999/11/18,93.6061
1999/11/19,99.2774
1999/11/22,103.0383
1999/11/23,101.3071
1999/11/24,99.8146
1999/11/26,100.2922
1999/11/29,99.5162
1999/11/30,98.4416
1999/12/1,98.7849
1999/12/2,100.5459
1999/12/3,106.859
1999/12/6,110.799
1999/12/7,111.396
1999/12/8,112.9705
1999/12/9,108.2917
1999/12/10,104.1129
1999/12/13,104.7808
1999/12/14,104.3517
1999/12/15,102.2025
1999/12/16,104.292
1999/12/17,105.068
1999/12/20,104.3107
1999/12/21,105.1874
1999/12/22,103.1577
1999/12/23,103.7547
1999/12/27,104.8292
1999/12/28,104.8889
1999/12/29,104.1129
1999/12/30,103.8741
1999/12/31,103.0383
2000/1/3,110.799
2000/1/4,107.0381
2000/1/5,110.799
2000/1/6,108.8887
2000/1/7,108.4111
2000/1/10,112.7094
2000/1/11,113.6645
2000/1/12,114.1421
2000/1/13,112.9481
2000/1/14,114.2615
2000/1/18,110.5602
2000/1/19,114.1421
2000/1/20,113.6645
2000/1/21,116.0524
2000/1/24,116.0524
2000/1/25,113.7839
2000/1/26,111.5154
2000/1/27,108.4111
2000/1/28,106.5605
2000/1/31,107.2172
2000/2/1,105.068
2000/2/2,108.4111
2000/2/3,111.8736
2000/2/4,110.4408
2000/2/7,109.0081
2000/2/8,113.4854
2000/2/9,112.1124
2000/2/10,113.7839
2000/2/11,110.202
2000/2/14,110.8587
2000/2/15,111.8736
2000/2/16,110.5602
2000/2/17,111.5154
2000/2/18,107.4559
2000/2/22,106.0232
2000/2/23,103.8741
2000/2/24,105.5456
2000/2/25,103.1577
2000/2/28,99.8146
2000/2/29,98.1431
2000/3/1,95.7552
2000/3/2,98.5013
2000/3/3,103.1577
2000/3/6,98.4416
2000/3/7,98.1431
2000/3/8,101.4862
2000/3/9,103.1577
2000/3/10,100.531
2000/3/13,102.8592
2000/3/14,103.7547
2000/3/15,102.2025
2000/3/16,104.1129
2000/3/17,105.068
2000/3/20,107.6947
2000/3/21,108.4111
2000/3/22,109.1275
2000/3/23,110.0826
2000/3/24,115.2167
2000/3/27,121.1864
2000/3/28,117.0076
2000/3/29,113.6645
2000/3/30,117.2464
2000/3/31,113.0675
2000/4/3,116.53
2000/4/4,115.7539
2000/4/5,119.3955
2000/4/6,117.2464
2000/4/7,117.6046
2000/4/10,116.6494
2000/4/11,114.0227
2000/4/12,108.6499
2000/4/13,105.665
2000/4/14,100.2922
2000/4/17,106.859
2000/4/18,106.5008
2000/4/19,100.2922
2000/4/20,99.3371
2000/4/24,101.725
2000/4/25,107.4559
2000/4/26,105.5456
2000/4/27,105.665
2000/4/28,106.5008
2000/5/1,106.9784
2000/5/2,106.3814
2000/5/3,103.2771
2000/5/4,102.7995
2000/5/5,103.0383
2000/5/8,104.8292
2000/5/9,104.1129
2000/5/10,98.3819
2000/5/11,99.7549
2000/5/12,99.7549
2000/5/15,99.5162
2000/5/16,104.1129
2000/5/17,103.0383
2000/5/18,101.3071
2000/5/19,101.6653
2000/5/22,104.3517
2000/5/23,102.5607
2000/5/24,104.7099
2000/5/25,101.725
2000/5/26,102.1429
2000/5/30,105.9635
2000/5/31,102.501
2000/6/1,101.2474
2000/6/2,103.9338
2000/6/5,107.7544
2000/6/6,107.3366
2000/6/7,115.5748
2000/6/8,114.3809
2000/6/9,114.3212
2000/6/12,113.5078
2000/6/13,113.963
2000/6/14,110.799
2000/6/15,111.5751
2000/6/16,108.1723
2000/6/19,114.9779
2000/6/20,111.1572
2000/6/21,109.3663
2000/6/22,106.7993
2000/6/23,106.859
2000/6/26,109.2767
2000/6/27,104.8292
2000/6/28,108.6798
2000/6/29,108.8887
2000/6/30,104.6502
2000/7/3,104.5905
2000/7/5,100.2922
2000/7/6,96.7104
2000/7/7,100.3519
2000/7/10,98.6804
2000/7/11,97.4267
2000/7/12,99.934
2000/7/13,99.3371
2000/7/14,99.2774
2000/7/17,100.7698
2000/7/18,98.6804
2000/7/19,103.8741
2000/7/20,111.993
2000/7/21,109.6051
2000/7/24,107.4559
2000/7/25,106.9784
2000/7/26,104.9486
2000/7/27,105.3665
2000/7/28,106.7993
2000/7/31,107.2172
2000/8/1,105.5456
2000/8/2,109.1275
2000/8/3,110.799
2000/8/4,110.6796
2000/8/7,111.0975
2000/8/8,113.5451
2000/8/9,113.4257
2000/8/10,114.3809
2000/8/11,115.2167
2000/8/14,117.724
2000/8/15,116.53
2000/8/16,116.8882
2000/8/17,117.0076
2000/8/18,115.0376
2000/8/21,115.9927
2000/8/22,115.933
2000/8/23,117.724
2000/8/24,119.2164
2000/8/25,123.2162
2000/8/28,125.6041
2000/8/29,126.9174
2000/8/30,124.4698
2000/8/31,126.0966
2000/9/1,127.6338
2000/9/5,125.3056
2000/9/6,125.5444
2000/9/7,127.3913
2000/9/8,123.6937
2000/9/11,118.9179
2000/9/12,119.3955
2000/9/13,121.9625
2000/9/14,121.1864
2000/9/15,119.3955
2000/9/18,117.724
2000/9/19,119.3358
2000/9/20,119.1567
2000/9/21,116.0524
2000/9/22,118.3209
2000/9/25,117.4852
2000/9/26,113.7839
2000/9/27,112.7094
2000/9/28,110.0826
2000/9/29,107.5753
2000/10/2,112.5303
2000/10/3,105.6053
2000/10/4,109.4857
2000/10/5,108.1126
2000/10/6,110.799
2000/10/9,112.6497
2000/10/10,109.7245
2000/10/11,106.9784
2000/10/12,98.5013
2000/10/13,104.1726
2000/10/16,106.1426
2000/10/17,107.9335
2000/10/18,91.1585
2000/10/19,92.1136
2000/10/20,90.5018
2000/10/23,88.7109
2000/10/24,87.3378
2000/10/25,83.6366
2000/10/26,88.5915
2000/10/27,89.4869
2000/10/30,89.1287
2000/10/31,94.0837
2000/11/1,94.1433
2000/11/2,97.367
2000/11/3,95.6358
2000/11/6,95.8149
2000/11/7,97.7252
2000/11/8,95.5164
2000/11/9,94.9791
2000/11/10,88.8303
2000/11/13,93.0688
2000/11/14,95.0388
2000/11/15,94.9194
2000/11/16,93.8449
2000/11/17,97.367
2000/11/20,98.6207
2000/11/21,94.0837
2000/11/22,94.0837
2000/11/24,95.4567
2000/11/27,94.024
2000/11/28,93.4867
2000/11/29,95.3373
2000/11/30,89.3078
2000/12/1,91.3376
2000/12/4,93.9643
2000/12/5,98.7401
2000/12/6,92.4121
2000/12/7,91.0988
2000/12/8,92.6509
2000/12/11,90.7406
2000/12/12,89.666
2000/12/13,87.1587
2000/12/14,88.293
2000/12/15,83.8753
2000/12/18,86.4423
2000/12/19,86.0842
2000/12/20,82.1441
2000/12/21,77.9056
2000/12/22,85.0096
2000/12/26,81.0098
2000/12/27,80.8904
2000/12/28,81.4277
2000/12/29,81.1889
2001/1/2,81.0098
2001/1/3,90.3824
2001/1/4,89.0093
2001/1/5,89.7854
2001/1/8,89.3675
2001/1/9,88.4124
2001/1/10,89.2481
2001/1/11,89.4869
2001/1/12,89.6063
2001/1/16,88.5915
2001/1/17,92.3524
2001/1/18,103.4562
2001/1/19,106.262
2001/1/22,103.695
2001/1/23,104.1726
2001/1/24,105.4859
2001/1/25,105.7844
2001/1/26,109.0678
2001/1/29,109.8248
2001/1/30,111.3817
2001/1/31,106.9784
2001/2/1,108.9365
2001/2/2,105.3259
2001/2/5,107.1885
2001/2/6,109.0702
2001/2/7,111.6682
2001/2/8,108.9842
2001/2/9,106.9784
2001/2/12,109.7483
2001/2/13,108.6499
2001/2/14,109.9394
2001/2/15,111.5441
2001/2/16,109.8439
2001/2/20,106.5008
2001/2/21,102.6897
2001/2/22,104.0174
2001/2/23,99.3371
2001/2/26,100.5788
2001/2/27,97.9903
2001/2/28,95.4209
2001/3/1,101.2951
2001/3/2,97.7133
2001/3/5,100.2063
2001/3/6,101.2474
2001/3/7,102.7279
2001/3/8,101.6963
2001/3/9,94.8382
2001/3/12,91.2086
2001/3/13,93.9786
2001/3/14,90.7024
2001/3/15,91.2755
2001/3/16,86.0603
2001/3/19,88.4482
2001/3/20,84.341
2001/3/21,85.086
2001/3/22,85.1051
2001/3/23,89.3174
2001/3/26,91.1226
2001/3/27,95.0388
2001/3/28,90.177
2001/3/29,90.7788
2001/3/30,91.8677
2001/4/2,90.4158
2001/4/3,86.3373
2001/4/4,87.8751
2001/4/5,93.8067
2001/4/6,93.5583
2001/4/9,91.6957
2001/4/10,94.609
2001/4/11,93.0616
2001/4/12,91.8868
2001/4/16,92.4121
2001/4/17,95.2299
2001/4/18,101.725
2001/4/19,109.3376
2001/4/20,109.6815
2001/4/23,106.9784
2001/4/24,107.6183
2001/4/25,109.7006
2001/4/26,108.6404
2001/4/27,110.9901
2001/4/30,109.9776
2001/5/1,113.1965
2001/5/2,110.2259
2001/5/3,108.6021
2001/5/4,110.6653
2001/5/7,110.7035
2001/5/8,112.4228
2001/5/9,111.7351
2001/5/10,110.0349
2001/5/11,106.7969
2001/5/14,107.5133
2001/5/15,108.4875
2001/5/16,110.608
2001/5/17,109.9107
2001/5/18,112.1745
2001/5/21,113.7027
2001/5/22,112.7189
2001/5/23,112.1363
2001/5/24,114.2376
2001/5/25,112.5183
2001/5/29,110.1018
2001/5/30,107.5992
2001/5/31,106.7873
2001/6/1,107.8285
2001/6/4,108.5448
2001/6/5,111.7255
2001/6/6,112.2318
2001/6/7,111.993
2001/6/8,110.8945
2001/6/11,112.098
2001/6/12,111.993
2001/6/13,111.3148
2001/6/14,110.5602
2001/6/15,108.5066
2001/6/18,109.1466
2001/6/19,109.691
2001/6/20,108.0195
2001/6/21,107.5515
2001/6/22,107.8094
2001/6/25,107.5992
2001/6/26,107.9717
2001/6/27,108.4302
2001/6/28,109.9394
2001/6/29,107.9335
2001/7/2,109.223
2001/7/3,107.9144
2001/7/5,107.0739
2001/7/6,101.725
2001/7/9,100.0248
2001/7/10,97.3885
2001/7/11,99.1938
2001/7/12,102.4413
2001/7/13,103.6639
2001/7/16,102.9858
2001/7/17,103.6639
2001/7/18,99.6045
2001/7/19,99.3371
2001/7/20,100.9608
2001/7/23,101.1041
2001/7/24,99.8242
2001/7/25,100.1871
2001/7/26,101.2474
2001/7/27,100.0057
2001/7/30,101.1041
2001/7/31,100.4928
2001/8/1,102.2599
2001/8/2,103.9218
2001/8/3,103.3296
2001/8/6,101.7345
2001/8/7,101.4862
2001/8/8,99.5185
2001/8/9,99.4135
2001/8/10,100.2445
2001/8/13,101.1137
2001/8/14,101.4384
2001/8/15,100.3018
2001/8/16,101.0086
2001/8/17,99.9006
2001/8/20,99.4326
2001/8/21,97.3217
2001/8/22,99.2989
2001/8/23,98.3819
2001/8/24,102.193
2001/8/27,102.0688
2001/8/28,100.2445
2001/8/29,99.4612
2001/8/30,95.8603
2001/8/31,95.4686
2001/9/4,96.9396
2001/9/5,95.8507
2001/9/6,93.6061
2001/9/7,92.2593
2001/9/10,92.1447
2001/9/17,89.155
2001/9/18,92.0778
2001/9/19,91.6957
2001/9/20,89.2123
2001/9/21,86.4423
2001/9/24,90.5495
2001/9/25,90.2152
2001/9/26,87.2065
2001/9/27,85.9648
2001/9/28,87.6076
2001/10/1,88.5533
2001/10/2,89.5657
2001/10/3,92.6031
2001/10/4,92.947
2001/10/5,93.6252
2001/10/8,94.0837
2001/10/9,92.7846
2001/10/10,92.8897
2001/10/11,94.9433
2001/10/12,96.3187
2001/10/15,97.4267
2001/10/16,97.2835
2001/10/17,98.2864
2001/10/18,96.7199
2001/10/19,98.0476
2001/10/22,100.531
2001/10/23,101.0659
2001/10/24,103.7022
2001/10/25,105.6984
2001/10/26,106.176
2001/10/29,103.7499
2001/10/30,103.7786
2001/10/31,103.2246
2001/11/1,104.963
2001/11/2,104.5905
2001/11/5,105.0394
2001/11/6,109.0702
2001/11/7,108.7454
2001/11/8,108.7072
2001/11/9,108.9651
2001/11/12,109.7101
2001/11/13,111.4676
2001/11/14,109.223
2001/11/15,109.6051
2001/11/16,109.3663
2001/11/19,109.8439
2001/11/20,110.2641
2001/11/21,109.2135
2001/11/23,110.1782
2001/11/26,111.1142
2001/11/27,109.0797
2001/11/28,107.1216
2001/11/29,109.2994
2001/11/30,110.4074
2001/12/3,109.0129
2001/12/4,111.4103
2001/12/5,115.9569
2001/12/6,114.7534
2001/12/7,115.0017
2001/12/10,114.2949
2001/12/11,116.0524
2001/12/12,117.6762
2001/12/13,114.8585
2001/12/14,115.6704
2001/12/17,115.8996
2001/12/18,116.721
2001/12/19,118.3353
2001/12/20,117.1986
2001/12/21,116.53
2001/12/24,116.0047
2001/12/26,116.9121
2001/12/27,117.9628
2001/12/28,117.3897
2001/12/31,115.5366
2002/1/2,116.0524
2002/1/3,118.1156
2002/1/4,119.9686
2002/1/7,118.4881
2002/1/8,119.1089
2002/1/9,118.9084
2002/1/10,116.6637
2002/1/11,114.9158
2002/1/14,112.7571
2002/1/15,113.5212
2002/1/16,112.1363
2002/1/17,114.5242
2002/1/18,109.1275
2002/1/22,105.5456
2002/1/23,103.0622
2002/1/24,103.8454
2002/1/25,104.3803
2002/1/28,103.301
2002/1/29,98.3819
2002/1/30,100.8176
2002/1/31,103.0526
2002/2/1,103.1577
2002/2/4,102.0115
2002/2/5,101.5339
2002/2/6,101.8491
2002/2/7,99.2511
2002/2/8,100.2827
2002/2/11,102.5655
2002/2/12,101.7918
2002/2/13,103.2246
2002/2/14,103.0526
2002/2/15,98.2768
2002/2/19,95.077
2002/2/20,94.8573
2002/2/21,92.0587
2002/2/22,94.0359
2002/2/25,93.8926
2002/2/26,92.7942
2002/2/27,93.4437
2002/2/28,93.7207
2002/3/1,98.401
2002/3/4,101.1519
2002/3/5,100.9322
2002/3/6,101.5339
2002/3/7,99.0601
2002/3/8,100.3782
2002/3/11,100.5215
2002/3/12,103.6353
2002/3/13,102.3745
2002/3/14,101.8205
2002/3/15,102.002
2002/3/18,101.5817
2002/3/19,102.6706
2002/3/20,100.7698
2002/3/21,101.9924
2002/3/22,100.8653
2002/3/25,98.9168
2002/3/26,98.2864
2002/3/27,98.7544
2002/3/28,99.3371
2002/4/1,98.2482
2002/4/2,96.4238
2002/4/3,95.4782
2002/4/4,96.3187
2002/4/5,92.8897
2002/4/8,83.4909
2002/4/9,83.8061
2002/4/10,85.0191
2002/4/11,80.4153
2002/4/12,81.762
2002/4/15,81.5232
2002/4/16,82.3351
2002/4/17,81.0075
2002/4/18,84.9618
2002/4/19,85.0096
2002/4/22,83.9876
2002/4/23,83.4145
2002/4/24,82.6217
2002/4/25,82.8223
2002/4/26,80.9119
2002/4/29,80.1287
2002/4/30,80.0045
2002/5/1,80.5203
2002/5/2,80.1001
2002/5/3,78.1133
2002/5/6,72.5925
2002/5/7,73.07
2002/5/8,78.7533
2002/5/9,76.3463
2002/5/10,76.1075
2002/5/13,78.5049
2002/5/14,81.6474
2002/5/15,80.7114
2002/5/16,81.6188
2002/5/17,81.848
2002/5/20,80.6636
2002/5/21,79.7084
2002/5/22,80.2338
2002/5/23,80.5681
2002/5/24,79.3741
2002/5/28,78.3999
2002/5/29,77.9414
2002/5/30,78.5622
2002/5/31,76.8429
2002/6/3,74.6079
2002/6/4,75.7541
2002/6/5,76.9385
2002/6/6,76.0884
2002/6/7,74.7893
2002/6/10,73.3566
2002/6/11,72.1053
2002/6/12,71.303
2002/6/13,72.2104
2002/6/14,72.7548
2002/6/17,73.6814
2002/6/18,72.5352
2002/6/19,70.0613
2002/6/20,68.3706
2002/6/21,65.6675
2002/6/24,66.5749
2002/6/25,65.5243
2002/6/26,66.9092
2002/6/27,68.6763
2002/6/28,68.7718
2002/7/1,64.5691
2002/7/2,65.5051
2002/7/3,67.3486
2002/7/5,70.2046
2002/7/8,68.1032
2002/7/9,66.5463
2002/7/10,65.6771
2002/7/11,66.2979
2002/7/12,66.1069
2002/7/15,67.8166
2002/7/16,65.9159
2002/7/17,67.5205
2002/7/18,68.8196
2002/7/19,68.7718
2002/7/22,65.4287
2002/7/23,64.0437
2002/7/24,66.4221
2002/7/25,66.2406
2002/7/26,63.4229
2002/7/29,67.9886
2002/7/30,68.5712
2002/7/31,67.2435
2002/8/1,65.1899
2002/8/2,64.8365
2002/8/5,63.0313
2002/8/6,64.8556
2002/8/7,66.0687
2002/8/8,68.3993
2002/8/9,68.6094
2002/8/12,68.5521
2002/8/13,68.6763
2002/8/14,71.5609
2002/8/15,73.07
2002/8/16,75.7923
2002/8/19,78.7915
2002/8/20,77.6262
2002/8/21,77.3683
2002/8/22,78.3139
2002/8/23,76.7952
2002/8/26,75.8591
2002/8/27,74.4646
2002/8/28,72.6498
2002/8/29,73.1847
2002/8/30,72.0003
2002/9/3,69.1061
2002/9/4,70.4242
2002/9/5,68.9437
2002/9/6,69.918
2002/9/9,71.1597
2002/9/10,72.2104
2002/9/11,70.8732
2002/9/12,68.6476
2002/9/13,69.2494
2002/9/16,69.0775
2002/9/17,68.533
2002/9/18,66.4317
2002/9/19,61.8946
2002/9/20,61.0541
2002/9/23,60.5287
2002/9/24,57.071
2002/9/25,60.1849
2002/9/26,59.2393
2002/9/27,57.6537
2002/9/30,55.6956
2002/10/1,58.4274
2002/10/2,56.9564
2002/10/3,57.3098
2002/10/4,54.0623
2002/10/7,54.3106
2002/10/8,54.4921
2002/10/9,52.6009
2002/10/10,54.9983
2002/10/11,61.0541
2002/10/14,60.5765
2002/10/15,65.4096
2002/10/16,61.9901
2002/10/17,68.9628
2002/10/18,70.9209
2002/10/21,72.1626
2002/10/22,71.1502
2002/10/23,71.2552
2002/10/24,68.8673
2002/10/25,71.217
2002/10/28,73.1274
2002/10/29,73.2993
2002/10/30,75.1428
2002/10/31,75.4006
2002/11/1,76.7952
2002/11/4,78.801
2002/11/5,78.0178
2002/11/6,77.8841
2002/11/7,75.4102
2002/11/8,74.1112
2002/11/11,73.8246
2002/11/12,75.6012
2002/11/13,75.7923
2002/11/14,77.1008
2002/11/15,76.4227
2002/11/18,75.6299
2002/11/19,74.8562
2002/11/20,77.9509
2002/11/21,81.0934
2002/11/22,80.6445
2002/11/25,82.3351
2002/11/26,81.2462
2002/11/27,83.7679
2002/11/29,83.0229
2002/12/2,83.3858
2002/12/3,81.3895
2002/12/4,79.9377
2002/12/5,79.3359
2002/12/6,78.6291
2002/12/9,76.0215
2002/12/10,77.1773
2002/12/11,77.7886
2002/12/12,76.5755
2002/12/13,76.4131
2002/12/16,77.9605
2002/12/17,76.7092
2002/12/18,75.5821
2002/12/19,75.1332
2002/12/20,76.2125
2002/12/23,76.6615
2002/12/24,76.1839
2002/12/26,74.9804
2002/12/27,73.8915
2002/12/30,72.8313
2002/12/31,74.0252
2003/1/2,76.9576
2003/1/3,77.9891
2003/1/6,79.8422
2003/1/7,82.1441
2003/1/8,80.4153
2003/1/9,83.0993
2003/1/10,83.7488
2003/1/13,83.5864
2003/1/14,84.6084
2003/1/15,83.6628
2003/1/16,82.1919
2003/1/17,77.6548
2003/1/21,76.9289
2003/1/22,76.1266
2003/1/23,77.416
2003/1/24,75.4484
2003/1/27,74.904
2003/1/28,76.5182
2003/1/29,76.7188
2003/1/30,74.7893
2003/1/31,74.6938
2003/2/3,74.6747
2003/2/4,73.6336
2003/2/5,73.796
2003/2/6,74.0348
2003/2/7,73.6431
2003/2/10,74.4168
2003/2/11,73.9201
2003/2/12,73.07
2003/2/13,72.4587
2003/2/14,73.9775
2003/2/18,75.7732
2003/2/19,75.9451
2003/2/20,75.4962
2003/2/21,76.3654
2003/2/24,75.0377
2003/2/25,75.5248
2003/2/26,73.9297
2003/2/27,73.8151
2003/2/28,74.455
2003/3/3,73.8628
2003/3/4,73.2611
2003/3/5,74.2449
2003/3/6,73.6145
2003/3/7,74.4073
2003/3/10,72.3059
2003/3/11,71.9716
2003/3/12,71.8092
2003/3/13,74.9326
2003/3/14,75.458
2003/3/17,78.7628
2003/3/18,78.7724
2003/3/19,78.3234
2003/3/20,78.5145
2003/3/21,81.0934
2003/3/24,78.5622
2003/3/25,79.7084
2003/3/26,77.8936
2003/3/27,77.7981
2003/3/28,77.225
2003/3/31,74.9135
2003/4/1,75.2001
2003/4/2,77.8077
2003/4/3,78.2375
2003/4/4,77.1677
2003/4/7,76.862
2003/4/8,76.48
2003/4/9,75.181
2003/4/10,75.4675
2003/4/11,75.2192
2003/4/14,76.48
2003/4/15,79.078
2003/4/16,79.164
2003/4/17,80.4821
2003/4/21,79.6225
2003/4/22,81.7907
2003/4/23,81.9053
2003/4/24,81.38
2003/4/25,80.1192
2003/4/28,81.3036
2003/4/29,81.8194
2003/4/30,81.0934
2003/5/1,82.039
2003/5/2,83.6437
2003/5/5,82.6408
2003/5/6,83.5864
2003/5/7,82.7936
2003/5/8,82.1919
2003/5/9,83.6246
2003/5/12,85.0096
2003/5/13,85.9457
2003/5/14,84.723
2003/5/15,85.8692
2003/5/16,85
2003/5/19,82.5739
2003/5/20,81.9244
2003/5/21,82.316
2003/5/22,82.2205
2003/5/23,81.4373
2003/5/27,83.7583
2003/5/28,83.6437
2003/5/29,83.4431
2003/5/30,84.0926
2003/6/2,83.4145
2003/6/3,80.0618
2003/6/4,80.4726
2003/6/5,78.2279
2003/6/6,76.4609
2003/6/9,78.3234
2003/6/10,78.0464
2003/6/11,80.2051
2003/6/12,80.186
2003/6/13,79.0398
2003/6/16,80.7114
2003/6/17,80.5203
2003/6/18,80.9024
